date,linear daily rate,continuous daily rate
2017-03-20,5.534e-06,5.514e-06
2017-03-21,6.324e-06,6.299e-06
2017-03-22,6.324e-06,6.299e-06
2017-03-23,7.905e-06,7.866e-06
2017-03-24,7.905e-06,7.866e-06
2017-03-27,7.115e-06,7.083e-06
2017-03-28,9.486e-06,9.43e-06
2017-03-29,5.138e-06,5.122e-06
2017-03-30,5.929e-06,5.907e-06
2017-03-31,6.324e-06,6.299e-06
2017-04-03,5.929e-06,5.907e-06
2017-04-04,4.348e-06,4.336e-06
2017-04-05,3.162e-06,3.156e-06
2017-04-06,6.324e-06,6.299e-06
2017-04-07,8.696e-06,8.648e-06
2017-04-10,8.696e-06,8.648e-06
2017-04-11,5.534e-06,5.514e-06
2017-04-12,4.743e-06,4.729e-06
2017-04-13,1.186e-06,1.185e-06
2017-04-17,3.953e-06,3.943e-06
2017-04-18,2.372e-06,2.368e-06
2017-04-19,3.162e-06,3.156e-06
2017-04-20,-1.581e-06,-1.583e-06
2017-04-21,-7.91e-07,-7.91e-07
2017-04-24,0.0,0.0
2017-04-25,7.91e-07,7.9e-07
2017-04-26,3.95e-07,3.95e-07
2017-04-27,0.0,0.0
2017-04-28,0.0,0.0
2017-05-01,1.581e-06,1.579e-06
2017-05-02,1.581e-06,1.579e-06
2017-05-03,3.953e-06,3.943e-06
2017-05-04,6.324e-06,6.299e-06
2017-05-05,5.534e-06,5.514e-06
2017-05-08,6.324e-06,6.299e-06
2017-05-09,7.905e-06,7.866e-06
2017-05-10,6.324e-06,6.299e-06
2017-05-11,4.348e-06,4.336e-06
2017-05-12,3.953e-06,3.943e-06
2017-05-15,4.743e-06,4.729e-06
2017-05-16,4.743e-06,4.729e-06
2017-05-17,2.372e-06,2.368e-06
2017-05-18,2.372e-06,2.368e-06
2017-05-19,1.581e-06,1.579e-06
2017-05-22,1.976e-06,1.974e-06
2017-05-23,2.767e-06,2.762e-06
2017-05-24,2.372e-06,2.368e-06
2017-05-25,3.162e-06,3.156e-06
2017-05-26,2.372e-06,2.368e-06
2017-05-30,1.186e-06,1.185e-06
2017-05-31,1.186e-06,1.185e-06
2017-06-01,1.186e-06,1.185e-06
2017-06-02,-3.95e-07,-3.95e-07
2017-06-05,7.91e-07,7.9e-07
2017-06-06,0.0,0.0
2017-06-07,1.976e-06,1.974e-06
2017-06-08,2.372e-06,2.368e-06
2017-06-09,3.557e-06,3.549e-06
2017-06-12,4.348e-06,4.336e-06
2017-06-13,4.743e-06,4.729e-06
2017-06-14,5.929e-06,5.907e-06
2017-06-15,7.905e-06,7.866e-06
2017-06-16,7.51e-06,7.474e-06
2017-06-19,9.486e-06,9.43e-06
2017-06-20,9.091e-06,9.039e-06
2017-06-21,9.486e-06,9.43e-06
2017-06-22,7.51e-06,7.474e-06
2017-06-23,7.115e-06,7.083e-06
2017-06-26,6.324e-06,6.299e-06
2017-06-27,8.3e-06,8.257e-06
2017-06-28,6.324e-06,6.299e-06
2017-06-29,9.091e-06,9.039e-06
2017-06-30,1.0277e-05,1.021e-05
2017-07-03,1.0672e-05,1.0601e-05
2017-07-05,1.0672e-05,1.0601e-05
2017-07-06,1.1067e-05,1.099e-05
2017-07-07,1.2648e-05,1.2548e-05
2017-07-10,1.3043e-05,1.2937e-05
2017-07-11,1.2253e-05,1.2159e-05
2017-07-12,9.881e-06,9.82e-06
2017-07-13,9.881e-06,9.82e-06
2017-07-14,9.881e-06,9.82e-06
2017-07-17,8.696e-06,8.648e-06
2017-07-18,7.905e-06,7.866e-06
2017-07-19,7.115e-06,7.083e-06
2017-07-20,7.905e-06,7.866e-06
2017-07-21,7.51e-06,7.474e-06
2017-07-24,8.3e-06,8.257e-06
2017-07-25,9.091e-06,9.039e-06
2017-07-26,6.719e-06,6.691e-06
2017-07-27,6.324e-06,6.299e-06
2017-07-28,5.929e-06,5.907e-06
2017-07-31,6.719e-06,6.691e-06
2017-08-01,7.115e-06,7.083e-06
2017-08-02,7.51e-06,7.474e-06
2017-08-03,6.719e-06,6.691e-06
2017-08-04,6.719e-06,6.691e-06
2017-08-07,6.324e-06,6.299e-06
2017-08-08,5.929e-06,5.907e-06
2017-08-09,4.348e-06,4.336e-06
2017-08-10,3.953e-06,3.943e-06
2017-08-11,3.953e-06,3.943e-06
2017-08-14,7.115e-06,7.083e-06
2017-08-15,7.905e-06,7.866e-06
2017-08-16,6.719e-06,6.691e-06
2017-08-17,5.929e-06,5.907e-06
2017-08-18,6.324e-06,6.299e-06
2017-08-21,6.719e-06,6.691e-06
2017-08-22,7.51e-06,7.474e-06
2017-08-23,7.115e-06,7.083e-06
2017-08-24,7.115e-06,7.083e-06
2017-08-25,7.905e-06,7.866e-06
2017-08-28,7.115e-06,7.083e-06
2017-08-29,6.324e-06,6.299e-06
2017-08-30,5.929e-06,5.907e-06
2017-08-31,4.743e-06,4.729e-06
2017-09-01,3.953e-06,3.943e-06
2017-09-05,2.767e-06,2.762e-06
2017-09-06,3.557e-06,3.549e-06
2017-09-07,7.91e-07,7.9e-07
2017-09-08,3.95e-07,3.95e-07
2017-09-11,3.162e-06,3.156e-06
2017-09-12,3.162e-06,3.156e-06
2017-09-13,3.953e-06,3.943e-06
2017-09-14,3.557e-06,3.549e-06
2017-09-15,3.557e-06,3.549e-06
2017-09-18,3.557e-06,3.549e-06
2017-09-19,3.953e-06,3.943e-06
2017-09-20,7.115e-06,7.083e-06
2017-09-21,7.51e-06,7.474e-06
2017-09-22,6.719e-06,6.691e-06
2017-09-25,5.138e-06,5.122e-06
2017-09-26,5.929e-06,5.907e-06
2017-09-27,6.719e-06,6.691e-06
2017-09-28,6.324e-06,6.299e-06
2017-09-29,9.486e-06,9.43e-06
2017-10-02,8.3e-06,8.257e-06
2017-10-03,9.486e-06,9.43e-06
2017-10-04,7.51e-06,7.474e-06
2017-10-05,7.905e-06,7.866e-06
2017-10-06,7.51e-06,7.474e-06
2017-10-10,7.905e-06,7.866e-06
2017-10-11,7.905e-06,7.866e-06
2017-10-12,6.324e-06,6.299e-06
2017-10-13,7.905e-06,7.866e-06
2017-10-16,1.1462e-05,1.138e-05
2017-10-17,1.1067e-05,1.099e-05
2017-10-18,1.1858e-05,1.177e-05
2017-10-19,1.2648e-05,1.2548e-05
2017-10-20,1.0672e-05,1.0601e-05
2017-10-23,1.2648e-05,1.2548e-05
2017-10-24,1.2648e-05,1.2548e-05
2017-10-25,1.2648e-05,1.2548e-05
2017-10-26,1.2253e-05,1.2159e-05
2017-10-27,1.0672e-05,1.0601e-05
2017-10-30,9.091e-06,9.039e-06
2017-10-31,8.696e-06,8.648e-06
2017-11-01,1.1858e-05,1.177e-05
2017-11-02,8.3e-06,8.257e-06
2017-11-03,9.881e-06,9.82e-06
2017-11-06,8.696e-06,8.648e-06
2017-11-07,7.51e-06,7.474e-06
2017-11-08,9.486e-06,9.43e-06
2017-11-09,8.3e-06,8.257e-06
2017-11-10,1.1067e-05,1.099e-05
2017-11-13,1.1462e-05,1.138e-05
2017-11-14,1.0672e-05,1.0601e-05
2017-11-15,1.0277e-05,1.021e-05
2017-11-16,1.1067e-05,1.099e-05
2017-11-17,1.2253e-05,1.2159e-05
2017-11-20,1.3834e-05,1.3714e-05
2017-11-21,1.4229e-05,1.4103e-05
2017-11-22,1.1858e-05,1.177e-05
2017-11-24,1.4229e-05,1.4103e-05
2017-11-27,1.4625e-05,1.4491e-05
2017-11-28,1.502e-05,1.4879e-05
2017-11-29,1.581e-05,1.5654e-05
2017-11-30,1.6206e-05,1.6042e-05
2017-12-01,1.6206e-05,1.6042e-05
2017-12-04,1.5415e-05,1.5267e-05
2017-12-05,1.8182e-05,1.7976e-05
2017-12-06,1.4625e-05,1.4491e-05
2017-12-07,1.581e-05,1.5654e-05
2017-12-08,1.6996e-05,1.6816e-05
2017-12-11,1.581e-05,1.5654e-05
2017-12-12,1.581e-05,1.5654e-05
2017-12-13,1.502e-05,1.4879e-05
2017-12-14,1.502e-05,1.4879e-05
2017-12-15,1.5415e-05,1.5267e-05
2017-12-18,1.8182e-05,1.7976e-05
2017-12-19,1.9368e-05,1.9134e-05
2017-12-20,1.9763e-05,1.952e-05
2017-12-21,1.6601e-05,1.6429e-05
2017-12-22,1.7391e-05,1.7203e-05
2017-12-26,1.9368e-05,1.9134e-05
2017-12-27,1.581e-05,1.5654e-05
2017-12-28,1.4625e-05,1.4491e-05
2017-12-29,1.3439e-05,1.3326e-05
2018-01-02,1.3834e-05,1.3714e-05
2018-01-03,1.502e-05,1.4879e-05
2018-01-04,1.3834e-05,1.3714e-05
2018-01-05,1.3439e-05,1.3326e-05
2018-01-08,1.502e-05,1.4879e-05
2018-01-09,1.502e-05,1.4879e-05
2018-01-10,1.502e-05,1.4879e-05
2018-01-11,1.6996e-05,1.6816e-05
2018-01-12,1.6996e-05,1.6816e-05
2018-01-16,1.6601e-05,1.6429e-05
2018-01-17,1.9368e-05,1.9134e-05
2018-01-18,1.7391e-05,1.7203e-05
2018-01-19,1.7787e-05,1.7589e-05
2018-01-22,1.8182e-05,1.7976e-05
2018-01-23,2.0158e-05,1.9905e-05
2018-01-24,1.8577e-05,1.8362e-05
2018-01-25,1.9763e-05,1.952e-05
2018-01-26,2.1344e-05,2.1061e-05
2018-01-29,2.253e-05,2.2215e-05
2018-01-30,2.1344e-05,2.1061e-05
2018-01-31,2.1344e-05,2.1061e-05
2018-02-01,2.4901e-05,2.4517e-05
2018-02-02,2.5692e-05,2.5283e-05
2018-02-05,2.1739e-05,2.1446e-05
2018-02-06,2.5296e-05,2.49e-05
2018-02-07,2.6482e-05,2.6048e-05
2018-02-08,2.6877e-05,2.6431e-05
2018-02-09,2.7273e-05,2.6813e-05
2018-02-12,2.8458e-05,2.7958e-05
2018-02-13,2.6087e-05,2.5666e-05
2018-02-14,2.9249e-05,2.8721e-05
2018-02-15,2.5692e-05,2.5283e-05
2018-02-16,2.4901e-05,2.4517e-05
2018-02-20,2.4111e-05,2.375e-05
2018-02-21,2.4901e-05,2.4517e-05
2018-02-22,2.3715e-05,2.3367e-05
2018-02-23,2.2925e-05,2.2599e-05
2018-02-26,2.0949e-05,2.0676e-05
2018-02-27,2.2925e-05,2.2599e-05
2018-02-28,2.4111e-05,2.375e-05
2018-03-01,2.1739e-05,2.1446e-05
2018-03-02,2.3715e-05,2.3367e-05
2018-03-05,2.3715e-05,2.3367e-05
2018-03-06,2.1739e-05,2.1446e-05
2018-03-07,2.1739e-05,2.1446e-05
2018-03-08,2.1739e-05,2.1446e-05
2018-03-09,2.7273e-05,2.6813e-05
2018-03-12,2.4506e-05,2.4134e-05
2018-03-13,2.253e-05,2.2215e-05
2018-03-14,2.253e-05,2.2215e-05
2018-03-15,2.1739e-05,2.1446e-05
2018-03-16,2.3715e-05,2.3367e-05
2018-03-19,2.4111e-05,2.375e-05
2018-03-20,2.5296e-05,2.49e-05
2018-03-21,2.8854e-05,2.834e-05
2018-03-22,2.3715e-05,2.3367e-05
2018-03-23,2.3715e-05,2.3367e-05
2018-03-26,2.4901e-05,2.4517e-05
2018-03-27,2.5296e-05,2.49e-05
2018-03-28,2.6877e-05,2.6431e-05
2018-03-29,2.5296e-05,2.49e-05
2018-04-02,2.2134e-05,2.183e-05
2018-04-03,2.4111e-05,2.375e-05
2018-04-04,2.253e-05,2.2215e-05
2018-04-05,2.8063e-05,2.7577e-05
2018-04-06,2.253e-05,2.2215e-05
2018-04-09,2.2925e-05,2.2599e-05
2018-04-10,2.4506e-05,2.4134e-05
2018-04-11,2.2134e-05,2.183e-05
2018-04-12,2.4506e-05,2.4134e-05
2018-04-13,2.6087e-05,2.5666e-05
2018-04-16,2.4111e-05,2.375e-05
2018-04-17,2.6482e-05,2.6048e-05
2018-04-18,2.7273e-05,2.6813e-05
2018-04-19,2.5692e-05,2.5283e-05
2018-04-20,2.7668e-05,2.7195e-05
2018-04-23,2.8458e-05,2.7958e-05
2018-04-24,2.8854e-05,2.834e-05
2018-04-25,2.9644e-05,2.9102e-05
2018-04-26,2.8458e-05,2.7958e-05
2018-04-27,2.8063e-05,2.7577e-05
2018-04-30,2.7273e-05,2.6813e-05
2018-05-01,2.8854e-05,2.834e-05
2018-05-02,2.8063e-05,2.7577e-05
2018-05-03,2.7273e-05,2.6813e-05
2018-05-04,2.7273e-05,2.6813e-05
2018-05-07,2.6482e-05,2.6048e-05
2018-05-08,2.8063e-05,2.7577e-05
2018-05-09,2.8063e-05,2.7577e-05
2018-05-10,2.8063e-05,2.7577e-05
2018-05-11,2.8063e-05,2.7577e-05
2018-05-14,2.8854e-05,2.834e-05
2018-05-15,3.0435e-05,2.9864e-05
2018-05-16,3.083e-05,3.0244e-05
2018-05-17,3.083e-05,3.0244e-05
2018-05-18,3.004e-05,2.9483e-05
2018-05-21,2.9644e-05,2.9102e-05
2018-05-22,3.0435e-05,2.9864e-05
2018-05-23,2.8063e-05,2.7577e-05
2018-05-24,2.8063e-05,2.7577e-05
2018-05-25,2.8458e-05,2.7958e-05
2018-05-29,2.3715e-05,2.3367e-05
2018-05-30,2.6482e-05,2.6048e-05
2018-05-31,2.5692e-05,2.5283e-05
2018-06-01,2.6877e-05,2.6431e-05
2018-06-04,2.8458e-05,2.7958e-05
2018-06-05,2.8063e-05,2.7577e-05
2018-06-06,2.9644e-05,2.9102e-05
2018-06-07,2.7273e-05,2.6813e-05
2018-06-08,2.8063e-05,2.7577e-05
2018-06-11,2.8458e-05,2.7958e-05
2018-06-12,2.9249e-05,2.8721e-05
2018-06-13,3.004e-05,2.9483e-05
2018-06-14,2.9249e-05,2.8721e-05
2018-06-15,2.8854e-05,2.834e-05
2018-06-18,2.8458e-05,2.7958e-05
2018-06-19,2.7668e-05,2.7195e-05
2018-06-20,2.9249e-05,2.8721e-05
2018-06-21,2.8458e-05,2.7958e-05
2018-06-22,2.7668e-05,2.7195e-05
2018-06-25,2.7273e-05,2.6813e-05
2018-06-26,2.6877e-05,2.6431e-05
2018-06-27,2.5296e-05,2.49e-05
2018-06-28,2.6087e-05,2.5666e-05
2018-06-29,2.6482e-05,2.6048e-05
2018-07-02,2.6877e-05,2.6431e-05
2018-07-03,2.5296e-05,2.49e-05
2018-07-05,2.5296e-05,2.49e-05
2018-07-06,2.4901e-05,2.4517e-05
2018-07-09,2.5692e-05,2.5283e-05
2018-07-10,2.6877e-05,2.6431e-05
2018-07-11,2.6482e-05,2.6048e-05
2018-07-12,2.7273e-05,2.6813e-05
2018-07-13,2.6087e-05,2.5666e-05
2018-07-16,2.7668e-05,2.7195e-05
2018-07-17,2.8854e-05,2.834e-05
2018-07-18,2.9249e-05,2.8721e-05
2018-07-19,2.8854e-05,2.834e-05
2018-07-20,2.9644e-05,2.9102e-05
2018-07-23,3.2411e-05,3.1764e-05
2018-07-24,3.2806e-05,3.2144e-05
2018-07-25,3.2016e-05,3.1384e-05
2018-07-26,3.3992e-05,3.3282e-05
2018-07-27,3.3202e-05,3.2523e-05
2018-07-30,3.3202e-05,3.2523e-05
2018-07-31,3.3597e-05,3.2903e-05
2018-08-01,3.4387e-05,3.366e-05
2018-08-02,3.3992e-05,3.3282e-05
2018-08-03,3.2411e-05,3.1764e-05
2018-08-06,3.2411e-05,3.1764e-05
2018-08-07,3.3202e-05,3.2523e-05
2018-08-08,3.3597e-05,3.2903e-05
2018-08-09,3.2806e-05,3.2144e-05
2018-08-10,3.0435e-05,2.9864e-05
2018-08-13,3.004e-05,2.9483e-05
2018-08-14,3.083e-05,3.0244e-05
2018-08-15,3.004e-05,2.9483e-05
2018-08-16,3.083e-05,3.0244e-05
2018-08-17,3.1225e-05,3.0624e-05
2018-08-20,2.9644e-05,2.9102e-05
2018-08-21,3.004e-05,2.9483e-05
2018-08-22,2.9249e-05,2.8721e-05
2018-08-23,2.8854e-05,2.834e-05
2018-08-24,2.8854e-05,2.834e-05
2018-08-27,2.9249e-05,2.8721e-05
2018-08-28,3.083e-05,3.0244e-05
2018-08-29,3.083e-05,3.0244e-05
2018-08-30,3.004e-05,2.9483e-05
2018-08-31,3.004e-05,2.9483e-05
2018-09-04,3.1225e-05,3.0624e-05
2018-09-05,3.1225e-05,3.0624e-05
2018-09-06,3.1225e-05,3.0624e-05
2018-09-07,3.3202e-05,3.2523e-05
2018-09-10,3.3597e-05,3.2903e-05
2018-09-11,3.3992e-05,3.3282e-05
2018-09-12,3.3597e-05,3.2903e-05
2018-09-13,3.5178e-05,3.4418e-05
2018-09-14,3.5573e-05,3.4796e-05
2018-09-17,3.5573e-05,3.4796e-05
2018-09-18,3.6759e-05,3.593e-05
2018-09-19,3.7154e-05,3.6307e-05
2018-09-20,3.7154e-05,3.6307e-05
2018-09-21,3.6759e-05,3.593e-05
2018-09-24,3.6759e-05,3.593e-05
2018-09-25,3.7154e-05,3.6307e-05
2018-09-26,3.6364e-05,3.5552e-05
2018-09-27,3.6364e-05,3.5552e-05
2018-09-28,3.5968e-05,3.5174e-05
2018-10-01,3.6364e-05,3.5552e-05
2018-10-02,3.5968e-05,3.5174e-05
2018-10-03,3.7549e-05,3.6685e-05
2018-10-04,3.913e-05,3.8193e-05
2018-10-05,4.0316e-05,3.9322e-05
2018-10-09,3.9526e-05,3.8569e-05
2018-10-10,3.9921e-05,3.8946e-05
2018-10-11,3.9921e-05,3.8946e-05
2018-10-12,3.9921e-05,3.8946e-05
2018-10-15,3.9921e-05,3.8946e-05
2018-10-16,3.9921e-05,3.8946e-05
2018-10-17,4.1107e-05,4.0074e-05
2018-10-18,4.1107e-05,4.0074e-05
2018-10-19,4.2292e-05,4.12e-05
2018-10-22,4.2292e-05,4.12e-05
2018-10-23,4.2292e-05,4.12e-05
2018-10-24,3.9921e-05,3.8946e-05
2018-10-25,4.2292e-05,4.12e-05
2018-10-26,3.8735e-05,3.7816e-05
2018-10-29,3.913e-05,3.8193e-05
2018-10-30,4.0711e-05,3.9698e-05
2018-10-31,4.2688e-05,4.1575e-05
2018-11-01,4.2688e-05,4.1575e-05
2018-11-02,4.4664e-05,4.3448e-05
2018-11-05,4.4269e-05,4.3074e-05
2018-11-06,4.4664e-05,4.3448e-05
2018-11-07,4.5059e-05,4.3822e-05
2018-11-08,4.6245e-05,4.4943e-05
2018-11-09,4.5455e-05,4.4196e-05
2018-11-13,4.3874e-05,4.2699e-05
2018-11-14,4.3478e-05,4.2325e-05
2018-11-15,4.3083e-05,4.195e-05
2018-11-16,4.0316e-05,3.9322e-05
2018-11-19,4.0316e-05,3.9322e-05
2018-11-20,4.1897e-05,4.0825e-05
2018-11-21,4.2688e-05,4.1575e-05
2018-11-23,4.3874e-05,4.2699e-05
2018-11-26,4.4269e-05,4.3074e-05
2018-11-27,4.585e-05,4.4569e-05
2018-11-28,4.4664e-05,4.3448e-05
2018-11-29,4.1897e-05,4.0825e-05
2018-11-30,4.2292e-05,4.12e-05
2018-12-03,4.2292e-05,4.12e-05
2018-12-04,4.1502e-05,4.0449e-05
2018-12-06,4.1897e-05,4.0825e-05
2018-12-07,4.0316e-05,3.9322e-05
2018-12-10,4.1897e-05,4.0825e-05
2018-12-11,4.4664e-05,4.3448e-05
2018-12-12,4.5455e-05,4.4196e-05
2018-12-13,4.4664e-05,4.3448e-05
2018-12-14,4.4664e-05,4.3448e-05
2018-12-17,4.3874e-05,4.2699e-05
2018-12-18,4.2292e-05,4.12e-05
2018-12-19,4.1897e-05,4.0825e-05
2018-12-20,4.4269e-05,4.3074e-05
2018-12-21,4.3083e-05,4.195e-05
2018-12-24,4.1897e-05,4.0825e-05
2018-12-26,4.3478e-05,4.2325e-05
2018-12-27,4.2292e-05,4.12e-05
2018-12-28,4.1107e-05,4.0074e-05
2018-12-31,3.9526e-05,3.8569e-05
2019-01-02,3.9526e-05,3.8569e-05
2019-01-03,3.4783e-05,3.4039e-05
2019-01-04,3.5968e-05,3.5174e-05
2019-01-07,3.6364e-05,3.5552e-05
2019-01-08,3.6364e-05,3.5552e-05
2019-01-09,3.5178e-05,3.4418e-05
2019-01-10,3.5968e-05,3.5174e-05
2019-01-11,3.3992e-05,3.3282e-05
2019-01-14,3.5178e-05,3.4418e-05
2019-01-15,3.5573e-05,3.4796e-05
2019-01-16,3.5573e-05,3.4796e-05
2019-01-17,3.7154e-05,3.6307e-05
2019-01-18,3.7549e-05,3.6685e-05
2019-01-22,3.7154e-05,3.6307e-05
2019-01-23,3.7549e-05,3.6685e-05
2019-01-24,3.6759e-05,3.593e-05
2019-01-25,3.7549e-05,3.6685e-05
2019-01-28,3.7945e-05,3.7062e-05
2019-01-29,3.6759e-05,3.593e-05
2019-01-30,3.2016e-05,3.1384e-05
2019-01-31,2.8854e-05,2.834e-05
2019-02-01,3.1225e-05,3.0624e-05
2019-02-04,3.2016e-05,3.1384e-05
2019-02-05,3.1225e-05,3.0624e-05
2019-02-06,3.1225e-05,3.0624e-05
2019-02-07,3.0435e-05,2.9864e-05
2019-02-08,2.9644e-05,2.9102e-05
2019-02-11,3.083e-05,3.0244e-05
2019-02-12,3.083e-05,3.0244e-05
2019-02-13,3.0435e-05,2.9864e-05
2019-02-14,2.9249e-05,2.8721e-05
2019-02-15,2.9249e-05,2.8721e-05
2019-02-19,2.8063e-05,2.7577e-05
2019-02-20,2.6877e-05,2.6431e-05
2019-02-21,2.8063e-05,2.7577e-05
2019-02-22,2.5692e-05,2.5283e-05
2019-02-25,2.6087e-05,2.5666e-05
2019-02-26,2.4901e-05,2.4517e-05
2019-02-27,2.5692e-05,2.5283e-05
2019-02-28,2.6877e-05,2.6431e-05
2019-03-01,2.8063e-05,2.7577e-05
2019-03-04,2.7273e-05,2.6813e-05
2019-03-05,2.7668e-05,2.7195e-05
2019-03-06,2.6877e-05,2.6431e-05
2019-03-07,2.5296e-05,2.49e-05
2019-03-08,2.4506e-05,2.4134e-05
2019-03-11,2.4506e-05,2.4134e-05
2019-03-12,2.3715e-05,2.3367e-05
2019-03-13,2.2925e-05,2.2599e-05
2019-03-14,2.2925e-05,2.2599e-05
2019-03-15,2.1344e-05,2.1061e-05
2019-03-18,2.1344e-05,2.1061e-05
2019-03-19,2.253e-05,2.2215e-05
2019-03-20,1.8182e-05,1.7976e-05
2019-03-21,1.8972e-05,1.8748e-05
2019-03-22,1.7391e-05,1.7203e-05
2019-03-25,1.7391e-05,1.7203e-05
2019-03-26,1.6996e-05,1.6816e-05
2019-03-27,1.7391e-05,1.7203e-05
2019-03-28,1.8972e-05,1.8748e-05
2019-03-29,1.7787e-05,1.7589e-05
2019-04-01,1.9368e-05,1.9134e-05
2019-04-02,1.8577e-05,1.8362e-05
2019-04-03,2.0158e-05,1.9905e-05
2019-04-04,2.0158e-05,1.9905e-05
2019-04-05,2.0553e-05,2.0291e-05
2019-04-08,2.0553e-05,2.0291e-05
2019-04-09,2.0158e-05,1.9905e-05
2019-04-10,1.7787e-05,1.7589e-05
2019-04-11,1.9368e-05,1.9134e-05
2019-04-12,2.0553e-05,2.0291e-05
2019-04-15,2.0553e-05,2.0291e-05
2019-04-16,2.1739e-05,2.1446e-05
2019-04-17,2.2134e-05,2.183e-05
2019-04-18,2.0553e-05,2.0291e-05
2019-04-22,2.0553e-05,2.0291e-05
2019-04-23,1.9368e-05,1.9134e-05
2019-04-24,1.7787e-05,1.7589e-05
2019-04-25,1.8577e-05,1.8362e-05
2019-04-26,1.6996e-05,1.6816e-05
2019-04-29,1.8182e-05,1.7976e-05
2019-04-30,1.6996e-05,1.6816e-05
2019-05-01,1.8972e-05,1.8748e-05
2019-05-02,2.2134e-05,2.183e-05
2019-05-03,2.0949e-05,2.0676e-05
2019-05-06,1.9368e-05,1.9134e-05
2019-05-07,1.9368e-05,1.9134e-05
2019-05-08,2.0949e-05,2.0676e-05
2019-05-09,2.0553e-05,2.0291e-05
2019-05-10,2.0158e-05,1.9905e-05
2019-05-13,1.7787e-05,1.7589e-05
2019-05-14,1.7787e-05,1.7589e-05
2019-05-15,1.6206e-05,1.6042e-05
2019-05-16,1.6996e-05,1.6816e-05
2019-05-17,1.8182e-05,1.7976e-05
2019-05-20,1.9763e-05,1.952e-05
2019-05-21,2.0158e-05,1.9905e-05
2019-05-22,2.0158e-05,1.9905e-05
2019-05-23,1.9368e-05,1.9134e-05
2019-05-24,1.9763e-05,1.952e-05
2019-05-28,1.8972e-05,1.8748e-05
2019-05-29,1.8182e-05,1.7976e-05
2019-05-30,1.7391e-05,1.7203e-05
2019-05-31,1.3834e-05,1.3714e-05
2019-06-03,1.0672e-05,1.0601e-05
2019-06-04,1.1858e-05,1.177e-05
2019-06-05,1.0672e-05,1.0601e-05
2019-06-06,1.1858e-05,1.177e-05
2019-06-07,9.486e-06,9.43e-06
2019-06-10,1.2253e-05,1.2159e-05
2019-06-11,1.3834e-05,1.3714e-05
2019-06-12,1.3834e-05,1.3714e-05
2019-06-13,1.3043e-05,1.2937e-05
2019-06-14,1.4625e-05,1.4491e-05
2019-06-17,1.581e-05,1.5654e-05
2019-06-18,1.3439e-05,1.3326e-05
2019-06-19,9.486e-06,9.43e-06
2019-06-20,6.324e-06,6.299e-06
2019-06-21,7.905e-06,7.866e-06
2019-06-24,7.115e-06,7.083e-06
2019-06-25,8.3e-06,8.257e-06
2019-06-26,9.486e-06,9.43e-06
2019-06-27,9.091e-06,9.039e-06
2019-06-28,9.091e-06,9.039e-06
2019-07-01,1.0277e-05,1.021e-05
2019-07-02,9.881e-06,9.82e-06
2019-07-03,9.091e-06,9.039e-06
2019-07-05,1.1462e-05,1.138e-05
2019-07-08,1.2253e-05,1.2159e-05
2019-07-09,1.2648e-05,1.2548e-05
2019-07-10,9.091e-06,9.039e-06
2019-07-11,9.881e-06,9.82e-06
2019-07-12,9.486e-06,9.43e-06
2019-07-15,9.091e-06,9.039e-06
2019-07-16,9.881e-06,9.82e-06
2019-07-17,9.091e-06,9.039e-06
2019-07-18,7.115e-06,7.083e-06
2019-07-19,7.905e-06,7.866e-06
2019-07-22,8.3e-06,8.257e-06
2019-07-23,8.696e-06,8.648e-06
2019-07-24,9.091e-06,9.039e-06
2019-07-25,9.881e-06,9.82e-06
2019-07-26,1.1067e-05,1.099e-05
2019-07-29,1.0672e-05,1.0601e-05
2019-07-30,1.0277e-05,1.021e-05
2019-07-31,1.1067e-05,1.099e-05
2019-08-01,8.3e-06,8.257e-06
2019-08-02,8.3e-06,8.257e-06
2019-08-05,6.324e-06,6.299e-06
2019-08-06,5.138e-06,5.122e-06
2019-08-07,5.534e-06,5.514e-06
2019-08-08,4.348e-06,4.336e-06
2019-08-09,5.138e-06,5.122e-06
2019-08-12,3.953e-06,3.943e-06
2019-08-13,5.138e-06,5.122e-06
2019-08-14,5.929e-06,5.907e-06
2019-08-15,3.162e-06,3.156e-06
2019-08-16,3.162e-06,3.156e-06
2019-08-19,4.348e-06,4.336e-06
2019-08-20,3.162e-06,3.156e-06
2019-08-21,5.138e-06,5.122e-06
2019-08-22,5.929e-06,5.907e-06
2019-08-23,1.976e-06,1.974e-06
2019-08-26,3.557e-06,3.549e-06
2019-08-27,1.581e-06,1.579e-06
2019-08-28,3.95e-07,3.95e-07
2019-08-29,3.95e-07,3.95e-07
2019-08-30,1.581e-06,1.579e-06
2019-09-03,2.372e-06,2.368e-06
2019-09-04,3.95e-07,3.95e-07
2019-09-05,3.162e-06,3.156e-06
2019-09-06,2.767e-06,2.762e-06
2019-09-09,4.348e-06,4.336e-06
2019-09-10,7.115e-06,7.083e-06
2019-09-11,7.905e-06,7.866e-06
2019-09-12,8.696e-06,8.648e-06
2019-09-13,1.1462e-05,1.138e-05
2019-09-16,8.3e-06,8.257e-06
2019-09-17,7.905e-06,7.866e-06
2019-09-18,1.1067e-05,1.099e-05
2019-09-19,9.881e-06,9.82e-06
2019-09-20,7.51e-06,7.474e-06
2019-09-23,6.719e-06,6.691e-06
2019-09-24,5.138e-06,5.122e-06
