date,expiration date,days till exp,adj strike,ask price,bid price,open interest,delta interest,adj ask breakeven,raw ask breakeven,adj bid breakeven,raw bid breakeven,adj closing,adj exp closing
2016-09-12,2018-01-19,354,15.0,9.8,9.15,0,0,-0.74,-0.74,-0.09,-0.09,5.94,12.59
2016-09-12,2019-01-18,614,2.0,0.61,0.11,0,0,-4.55,-4.55,-4.05,-4.05,5.94,20.77
2016-09-12,2019-01-18,614,3.0,1.04,0.36,0,0,-3.98,-3.98,-3.3,-3.3,5.94,20.77
2016-09-12,2019-01-18,614,4.0,1.6,0.95,0,0,-3.54,-3.54,-2.89,-2.89,5.94,20.77
2016-09-12,2019-01-18,614,5.0,2.21,1.18,0,0,-3.15,-3.15,-2.12,-2.12,5.94,20.77
2016-09-12,2019-01-18,614,7.0,3.7,2.36,0,0,-2.64,-2.64,-1.3,-1.3,5.94,20.77
2016-09-12,2019-01-18,614,10.0,6.25,4.65,0,0,-2.19,-2.19,-0.59,-0.59,5.94,20.77
2016-09-12,2019-01-18,614,12.0,8.0,6.2,0,0,-1.94,-1.94,-0.14,-0.14,5.94,20.77
2016-09-13,2016-09-16,3,1.0,0.02,0.0,0,0,-4.76,-4.76,-4.74,-4.74,5.74,6.05
2016-09-13,2016-09-16,3,1.5,0.02,0.0,0,0,-4.26,-4.26,-4.24,-4.24,5.74,6.05
2016-09-13,2016-09-16,3,2.0,0.02,0.0,0,0,-3.76,-3.76,-3.74,-3.74,5.74,6.05
2016-09-13,2016-09-16,3,2.5,0.02,0.0,0,0,-3.26,-3.26,-3.24,-3.24,5.74,6.05
2016-09-13,2016-09-16,3,3.0,0.01,0.0,0,0,-2.75,-2.75,-2.74,-2.74,5.74,6.05
2016-09-13,2016-09-16,3,3.5,0.01,0.0,0,0,-2.25,-2.25,-2.24,-2.24,5.74,6.05
2016-09-13,2016-09-16,3,4.0,0.06,0.0,20,0,-1.8,-1.8,-1.74,-1.74,5.74,6.05
2016-09-13,2016-09-16,3,4.5,0.06,0.0,0,0,-1.3,-1.3,-1.24,-1.24,5.74,6.05
2016-09-13,2016-09-16,3,5.0,0.02,0.0,1608,0,-0.76,-0.76,-0.74,-0.74,5.74,6.05
2016-09-13,2016-09-16,3,5.5,0.08,0.07,2004,208,-0.32,-0.32,-0.31,-0.31,5.74,6.05
2016-09-13,2016-09-16,3,6.0,0.35,0.32,5081,204,-0.09,-0.09,-0.06,-0.06,5.74,6.05
2016-09-13,2016-09-16,3,6.5,0.79,0.76,6119,41,-0.03,-0.03,0.0,0.0,5.74,6.05
2016-09-13,2016-09-16,3,7.0,1.28,1.25,11502,-46,-0.02,-0.02,0.01,0.01,5.74,6.05
2016-09-13,2016-09-16,3,7.5,1.78,1.75,1739,-66,-0.02,-0.02,0.01,0.01,5.74,6.05
2016-09-13,2016-09-16,3,8.0,2.28,2.25,683,-74,-0.02,-0.02,0.01,0.01,5.74,6.05
2016-09-13,2016-09-16,3,8.5,2.79,2.75,21,-1,-0.03,-0.03,0.01,0.01,5.74,6.05
2016-09-13,2016-09-16,3,9.0,3.3,3.2,23,0,-0.04,-0.04,0.06,0.06,5.74,6.05
2016-09-13,2016-09-16,3,9.5,3.8,3.75,1,0,-0.04,-0.04,0.01,0.01,5.74,6.05
2016-09-13,2016-09-16,3,10.0,4.3,4.25,11,0,-0.04,-0.04,0.01,0.01,5.74,6.05
2016-09-13,2016-09-16,3,10.5,4.8,4.75,0,0,-0.04,-0.04,0.01,0.01,5.74,6.05
2016-09-13,2016-09-16,3,11.0,5.3,5.25,0,0,-0.04,-0.04,0.01,0.01,5.74,6.05
2016-09-13,2016-09-16,3,11.5,5.8,5.75,0,0,-0.04,-0.04,0.01,0.01,5.74,6.05
2016-09-13,2016-09-16,3,12.0,6.3,6.25,14,-10,-0.04,-0.04,0.01,0.01,5.74,6.05
2016-09-13,2016-09-16,3,12.5,6.8,6.75,0,0,-0.04,-0.04,0.01,0.01,5.74,6.05
2016-09-13,2016-09-16,3,13.0,7.3,7.25,0,0,-0.04,-0.04,0.01,0.01,5.74,6.05
2016-09-13,2016-09-16,3,14.0,8.4,8.13,0,0,-0.14,-0.14,0.13,0.13,5.74,6.05
2016-09-13,2016-09-16,3,15.0,9.35,9.2,0,0,-0.09,-0.09,0.06,0.06,5.74,6.05
2016-09-13,2016-09-23,8,0.5,0.02,0.0,0,0,-5.26,-5.26,-5.24,-5.24,5.74,6.55
2016-09-13,2016-09-23,8,1.0,0.02,0.0,0,0,-4.76,-4.76,-4.74,-4.74,5.74,6.55
2016-09-13,2016-09-23,8,1.5,0.02,0.0,0,0,-4.26,-4.26,-4.24,-4.24,5.74,6.55
2016-09-13,2016-09-23,8,2.0,0.02,0.0,0,0,-3.76,-3.76,-3.74,-3.74,5.74,6.55
2016-09-13,2016-09-23,8,2.5,0.02,0.0,0,0,-3.26,-3.26,-3.24,-3.24,5.74,6.55
2016-09-13,2016-09-23,8,3.0,0.03,0.0,0,0,-2.77,-2.77,-2.74,-2.74,5.74,6.55
2016-09-13,2016-09-23,8,3.5,0.06,0.0,0,0,-2.3,-2.3,-2.24,-2.24,5.74,6.55
2016-09-13,2016-09-23,8,4.0,0.08,0.0,0,0,-1.82,-1.82,-1.74,-1.74,5.74,6.55
2016-09-13,2016-09-23,8,4.5,0.09,0.0,0,0,-1.33,-1.33,-1.24,-1.24,5.74,6.55
2016-09-13,2016-09-23,8,5.0,0.07,0.03,178,27,-0.81,-0.81,-0.77,-0.77,5.74,6.55
2016-09-13,2016-09-23,8,5.5,0.18,0.13,1344,559,-0.42,-0.42,-0.37,-0.37,5.74,6.55
2016-09-13,2016-09-23,8,6.0,0.44,0.41,774,87,-0.18,-0.18,-0.15,-0.15,5.74,6.55
2016-09-13,2016-09-23,8,6.5,0.84,0.8,164,-11,-0.08,-0.08,-0.04,-0.04,5.74,6.55
2016-09-13,2016-09-23,8,7.0,1.31,1.27,328,0,-0.05,-0.05,-0.01,-0.01,5.74,6.55
2016-09-13,2016-09-23,8,7.5,1.79,1.76,942,0,-0.03,-0.03,0.0,0.0,5.74,6.55
2016-09-13,2016-09-23,8,8.0,2.29,2.25,109,-19,-0.03,-0.03,0.01,0.01,5.74,6.55
2016-09-13,2016-09-23,8,8.5,2.79,2.75,0,0,-0.03,-0.03,0.01,0.01,5.74,6.55
2016-09-13,2016-09-23,8,9.0,3.35,3.2,92,0,-0.09,-0.09,0.06,0.06,5.74,6.55
2016-09-13,2016-09-23,8,9.5,3.85,3.7,6,0,-0.09,-0.09,0.06,0.06,5.74,6.55
2016-09-13,2016-09-23,8,10.0,4.3,4.25,3,0,-0.04,-0.04,0.01,0.01,5.74,6.55
2016-09-13,2016-09-23,8,10.5,4.8,4.7,0,0,-0.04,-0.04,0.06,0.06,5.74,6.55
2016-09-13,2016-09-23,8,11.0,5.3,5.25,0,0,-0.04,-0.04,0.01,0.01,5.74,6.55
2016-09-13,2016-09-23,8,11.5,5.8,5.75,0,0,-0.04,-0.04,0.01,0.01,5.74,6.55
2016-09-13,2016-09-23,8,12.0,6.3,6.25,0,0,-0.04,-0.04,0.01,0.01,5.74,6.55
2016-09-13,2016-09-23,8,12.5,6.8,6.75,0,0,-0.04,-0.04,0.01,0.01,5.74,6.55
2016-09-13,2016-09-23,8,13.0,7.3,7.13,0,0,-0.04,-0.04,0.13,0.13,5.74,6.55
2016-09-13,2016-09-23,8,13.5,7.93,7.58,0,0,-0.17,-0.17,0.18,0.18,5.74,6.55
2016-09-13,2016-09-23,8,14.0,8.4,8.1,0,0,-0.14,-0.14,0.16,0.16,5.74,6.55
2016-09-13,2016-09-30,13,0.5,0.02,0.0,0,0,-5.26,-5.26,-5.24,-5.24,5.74,6.91
2016-09-13,2016-09-30,13,1.0,0.02,0.0,0,0,-4.76,-4.76,-4.74,-4.74,5.74,6.91
2016-09-13,2016-09-30,13,1.5,0.02,0.0,0,0,-4.26,-4.26,-4.24,-4.24,5.74,6.91
2016-09-13,2016-09-30,13,2.0,0.02,0.0,0,0,-3.76,-3.76,-3.74,-3.74,5.74,6.91
2016-09-13,2016-09-30,13,2.5,0.04,0.0,0,0,-3.28,-3.28,-3.24,-3.24,5.74,6.91
2016-09-13,2016-09-30,13,3.0,0.06,0.0,0,0,-2.8,-2.8,-2.74,-2.74,5.74,6.91
2016-09-13,2016-09-30,13,3.5,0.07,0.0,0,0,-2.31,-2.31,-2.24,-2.24,5.74,6.91
2016-09-13,2016-09-30,13,4.0,0.08,0.0,0,0,-1.82,-1.82,-1.74,-1.74,5.74,6.91
2016-09-13,2016-09-30,13,4.5,0.1,0.0,4,0,-1.34,-1.34,-1.24,-1.24,5.74,6.91
2016-09-13,2016-09-30,13,5.0,0.1,0.07,15,5,-0.84,-0.84,-0.81,-0.81,5.74,6.91
2016-09-13,2016-09-30,13,5.5,0.25,0.21,4591,45,-0.49,-0.49,-0.45,-0.45,5.74,6.91
2016-09-13,2016-09-30,13,6.0,0.5,0.48,860,-5,-0.24,-0.24,-0.22,-0.22,5.74,6.91
2016-09-13,2016-09-30,13,6.5,0.88,0.85,329,-5,-0.12,-0.12,-0.09,-0.09,5.74,6.91
2016-09-13,2016-09-30,13,7.0,1.33,1.29,386,6,-0.07,-0.07,-0.03,-0.03,5.74,6.91
2016-09-13,2016-09-30,13,7.5,1.8,1.77,406,0,-0.04,-0.04,-0.01,-0.01,5.74,6.91
2016-09-13,2016-09-30,13,8.0,2.3,2.26,126,9,-0.04,-0.04,0.0,0.0,5.74,6.91
2016-09-13,2016-09-30,13,8.5,2.8,2.75,127,-3,-0.04,-0.04,0.01,0.01,5.74,6.91
2016-09-13,2016-09-30,13,9.0,3.35,3.2,22,0,-0.09,-0.09,0.06,0.06,5.74,6.91
2016-09-13,2016-09-30,13,9.5,3.85,3.7,23,0,-0.09,-0.09,0.06,0.06,5.74,6.91
2016-09-13,2016-09-30,13,10.0,4.35,4.2,18,0,-0.09,-0.09,0.06,0.06,5.74,6.91
2016-09-13,2016-09-30,13,10.5,4.85,4.7,0,0,-0.09,-0.09,0.06,0.06,5.74,6.91
2016-09-13,2016-09-30,13,11.0,5.35,5.2,0,0,-0.09,-0.09,0.06,0.06,5.74,6.91
2016-09-13,2016-09-30,13,11.5,5.85,5.7,0,0,-0.09,-0.09,0.06,0.06,5.74,6.91
2016-09-13,2016-09-30,13,12.0,6.3,6.25,0,0,-0.04,-0.04,0.01,0.01,5.74,6.91
2016-09-13,2016-09-30,13,12.5,6.8,6.75,0,0,-0.04,-0.04,0.01,0.01,5.74,6.91
2016-09-13,2016-09-30,13,13.0,7.3,7.25,0,0,-0.04,-0.04,0.01,0.01,5.74,6.91
2016-09-13,2016-09-30,13,13.5,7.93,7.58,0,0,-0.17,-0.17,0.18,0.18,5.74,6.91
2016-09-13,2016-09-30,13,14.0,8.43,8.1,0,0,-0.17,-0.17,0.16,0.16,5.74,6.91
2016-09-13,2016-10-07,18,0.5,0.02,0.0,0,0,-5.26,-5.26,-5.24,-5.24,5.74,6.75
2016-09-13,2016-10-07,18,1.0,0.02,0.0,0,0,-4.76,-4.76,-4.74,-4.74,5.74,6.75
2016-09-13,2016-10-07,18,1.5,0.02,0.0,0,0,-4.26,-4.26,-4.24,-4.24,5.74,6.75
2016-09-13,2016-10-07,18,2.0,0.02,0.0,0,0,-3.76,-3.76,-3.74,-3.74,5.74,6.75
2016-09-13,2016-10-07,18,2.5,0.05,0.0,0,0,-3.29,-3.29,-3.24,-3.24,5.74,6.75
2016-09-13,2016-10-07,18,3.0,0.08,0.0,0,0,-2.82,-2.82,-2.74,-2.74,5.74,6.75
2016-09-13,2016-10-07,18,3.5,0.09,0.0,0,0,-2.33,-2.33,-2.24,-2.24,5.74,6.75
2016-09-13,2016-10-07,18,4.0,0.09,0.0,0,0,-1.83,-1.83,-1.74,-1.74,5.74,6.75
2016-09-13,2016-10-07,18,4.5,0.14,0.01,0,0,-1.38,-1.38,-1.25,-1.25,5.74,6.75
2016-09-13,2016-10-07,18,5.0,0.14,0.1,33,0,-0.88,-0.88,-0.84,-0.84,5.74,6.75
2016-09-13,2016-10-07,18,5.5,0.3,0.27,29,0,-0.54,-0.54,-0.51,-0.51,5.74,6.75
2016-09-13,2016-10-07,18,6.0,0.56,0.53,76,-3,-0.3,-0.3,-0.27,-0.27,5.74,6.75
2016-09-13,2016-10-07,18,6.5,0.93,0.89,50,0,-0.17,-0.17,-0.13,-0.13,5.74,6.75
2016-09-13,2016-10-07,18,7.0,1.36,1.32,210,0,-0.1,-0.1,-0.06,-0.06,5.74,6.75
2016-09-13,2016-10-07,18,7.5,1.82,1.78,292,9,-0.06,-0.06,-0.02,-0.02,5.74,6.75
2016-09-13,2016-10-07,18,8.0,2.31,2.26,135,0,-0.05,-0.05,0.0,0.0,5.74,6.75
2016-09-13,2016-10-07,18,8.5,2.8,2.76,16,0,-0.04,-0.04,0.0,0.0,5.74,6.75
2016-09-13,2016-10-07,18,9.0,3.35,3.2,5,0,-0.09,-0.09,0.06,0.06,5.74,6.75
2016-09-13,2016-10-07,18,9.5,3.85,3.7,0,0,-0.09,-0.09,0.06,0.06,5.74,6.75
2016-09-13,2016-10-07,18,10.0,4.35,4.2,0,0,-0.09,-0.09,0.06,0.06,5.74,6.75
2016-09-13,2016-10-07,18,10.5,4.85,4.7,0,0,-0.09,-0.09,0.06,0.06,5.74,6.75
2016-09-13,2016-10-07,18,11.0,5.35,5.2,0,0,-0.09,-0.09,0.06,0.06,5.74,6.75
2016-09-13,2016-10-07,18,11.5,5.85,5.7,0,0,-0.09,-0.09,0.06,0.06,5.74,6.75
2016-09-13,2016-10-07,18,12.0,6.35,6.2,0,0,-0.09,-0.09,0.06,0.06,5.74,6.75
2016-09-13,2016-10-07,18,12.5,6.85,6.7,0,0,-0.09,-0.09,0.06,0.06,5.74,6.75
2016-09-13,2016-10-07,18,13.0,7.35,7.2,0,0,-0.09,-0.09,0.06,0.06,5.74,6.75
2016-09-13,2016-10-07,18,13.5,7.85,7.6,0,0,-0.09,-0.09,0.16,0.16,5.74,6.75
2016-09-13,2016-10-07,18,14.0,8.35,7.63,0,0,-0.09,-0.09,0.63,0.63,5.74,6.75
2016-09-13,2016-10-07,18,14.5,8.93,8.6,0,0,-0.17,-0.17,0.16,0.16,5.74,6.75
2016-09-13,2016-10-14,23,0.5,0.5,0.0,0,0,-5.74,-5.74,-5.24,-5.24,5.74,6.75
2016-09-13,2016-10-14,23,1.0,0.5,0.0,0,0,-5.24,-5.24,-4.74,-4.74,5.74,6.75
2016-09-13,2016-10-14,23,1.5,0.5,0.0,0,0,-4.74,-4.74,-4.24,-4.24,5.74,6.75
2016-09-13,2016-10-14,23,2.0,0.5,0.0,0,0,-4.24,-4.24,-3.74,-3.74,5.74,6.75
2016-09-13,2016-10-14,23,2.5,0.11,0.0,0,0,-3.35,-3.35,-3.24,-3.24,5.74,6.75
2016-09-13,2016-10-14,23,3.0,0.24,0.0,0,0,-2.98,-2.98,-2.74,-2.74,5.74,6.75
2016-09-13,2016-10-14,23,3.5,0.5,0.0,0,0,-2.74,-2.74,-2.24,-2.24,5.74,6.75
2016-09-13,2016-10-14,23,4.0,0.29,0.01,0,0,-2.03,-2.03,-1.75,-1.75,5.74,6.75
2016-09-13,2016-10-14,23,4.5,0.18,0.01,0,0,-1.42,-1.42,-1.25,-1.25,5.74,6.75
2016-09-13,2016-10-14,23,5.0,0.23,0.16,0,0,-0.97,-0.97,-0.9,-0.9,5.74,6.75
2016-09-13,2016-10-14,23,5.5,0.38,0.34,87,4,-0.62,-0.62,-0.58,-0.58,5.74,6.75
2016-09-13,2016-10-14,23,6.0,0.65,0.6,168,0,-0.39,-0.39,-0.34,-0.34,5.74,6.75
2016-09-13,2016-10-14,23,6.5,0.99,0.94,120,0,-0.23,-0.23,-0.18,-0.18,5.74,6.75
2016-09-13,2016-10-14,23,7.0,1.4,1.36,76,0,-0.14,-0.14,-0.1,-0.1,5.74,6.75
2016-09-13,2016-10-14,23,7.5,1.86,1.81,142,0,-0.1,-0.1,-0.05,-0.05,5.74,6.75
2016-09-13,2016-10-14,23,8.0,2.33,2.28,11,0,-0.07,-0.07,-0.02,-0.02,5.74,6.75
2016-09-13,2016-10-14,23,8.5,2.82,2.77,0,0,-0.06,-0.06,-0.01,-0.01,5.74,6.75
2016-09-13,2016-10-14,23,9.0,3.4,3.0,0,0,-0.14,-0.14,0.26,0.26,5.74,6.75
2016-09-13,2016-10-14,23,9.5,3.9,3.3,0,0,-0.14,-0.14,0.46,0.46,5.74,6.75
2016-09-13,2016-10-14,23,10.0,4.4,3.8,0,0,-0.14,-0.14,0.46,0.46,5.74,6.75
2016-09-13,2016-10-14,23,10.5,4.9,4.3,0,0,-0.14,-0.14,0.46,0.46,5.74,6.75
2016-09-13,2016-10-14,23,11.0,5.4,4.8,0,0,-0.14,-0.14,0.46,0.46,5.74,6.75
2016-09-13,2016-10-14,23,11.5,6.0,5.2,0,0,-0.24,-0.24,0.56,0.56,5.74,6.75
2016-09-13,2016-10-14,23,12.0,6.5,5.7,0,0,-0.24,-0.24,0.56,0.56,5.74,6.75
2016-09-13,2016-10-14,23,12.5,7.0,6.2,0,0,-0.24,-0.24,0.56,0.56,5.74,6.75
2016-09-13,2016-10-14,23,13.0,7.5,6.65,0,0,-0.24,-0.24,0.61,0.61,5.74,6.75
2016-09-13,2016-10-14,23,13.5,10.0,5.35,0,0,-2.24,-2.24,2.41,2.41,5.74,6.75
2016-09-13,2016-10-14,23,14.0,10.6,6.1,0,0,-2.34,-2.34,2.16,2.16,5.74,6.75
2016-09-13,2016-10-14,23,14.5,11.0,6.6,0,0,-2.24,-2.24,2.16,2.16,5.74,6.75
2016-09-13,2016-10-21,28,0.5,0.02,0.0,0,0,-5.26,-5.26,-5.24,-5.24,5.74,6.52
2016-09-13,2016-10-21,28,1.0,0.02,0.0,65,0,-4.76,-4.76,-4.74,-4.74,5.74,6.52
2016-09-13,2016-10-21,28,1.5,0.02,0.0,14,0,-4.26,-4.26,-4.24,-4.24,5.74,6.52
2016-09-13,2016-10-21,28,2.0,0.02,0.0,533,0,-3.76,-3.76,-3.74,-3.74,5.74,6.52
2016-09-13,2016-10-21,28,2.5,0.03,0.0,1845,0,-3.27,-3.27,-3.24,-3.24,5.74,6.52
2016-09-13,2016-10-21,28,3.0,0.06,0.02,2474,0,-2.8,-2.8,-2.76,-2.76,5.74,6.52
2016-09-13,2016-10-21,28,3.5,0.05,0.02,1335,0,-2.29,-2.29,-2.26,-2.26,5.74,6.52
2016-09-13,2016-10-21,28,4.0,0.08,0.05,14858,8,-1.82,-1.82,-1.79,-1.79,5.74,6.52
2016-09-13,2016-10-21,28,4.5,0.15,0.14,4758,16,-1.39,-1.39,-1.38,-1.38,5.74,6.52
2016-09-13,2016-10-21,28,5.0,0.26,0.24,5684,87,-1.0,-1.0,-0.98,-0.98,5.74,6.52
2016-09-13,2016-10-21,28,5.5,0.45,0.43,5482,-56,-0.69,-0.69,-0.67,-0.67,5.74,6.52
2016-09-13,2016-10-21,28,6.0,0.72,0.69,8650,226,-0.46,-0.46,-0.43,-0.43,5.74,6.52
2016-09-13,2016-10-21,28,7.0,1.46,1.43,7740,25,-0.2,-0.2,-0.17,-0.17,5.74,6.52
2016-09-13,2016-10-21,28,8.0,2.35,2.32,1843,0,-0.09,-0.09,-0.06,-0.06,5.74,6.52
2016-09-13,2016-10-21,28,9.0,3.35,3.2,1144,0,-0.09,-0.09,0.06,0.06,5.74,6.52
2016-09-13,2016-10-21,28,10.0,4.35,4.15,24,0,-0.09,-0.09,0.11,0.11,5.74,6.52
2016-09-13,2016-10-21,28,11.0,5.35,5.15,0,0,-0.09,-0.09,0.11,0.11,5.74,6.52
2016-09-13,2016-10-21,28,12.0,6.35,6.15,10,0,-0.09,-0.09,0.11,0.11,5.74,6.52
2016-09-13,2016-10-21,28,13.0,7.35,7.15,0,0,-0.09,-0.09,0.11,0.11,5.74,6.52
2016-09-13,2016-10-21,28,14.0,8.35,8.2,0,0,-0.09,-0.09,0.06,0.06,5.74,6.52
2016-09-13,2016-10-28,33,2.0,0.06,0.0,0,0,-3.8,-3.8,-3.74,-3.74,5.74,7.2
2016-09-13,2016-10-28,33,2.5,0.09,0.0,0,0,-3.33,-3.33,-3.24,-3.24,5.74,7.2
2016-09-13,2016-10-28,33,3.0,0.11,0.0,0,0,-2.85,-2.85,-2.74,-2.74,5.74,7.2
2016-09-13,2016-10-28,33,3.5,0.15,0.0,0,0,-2.39,-2.39,-2.24,-2.24,5.74,7.2
2016-09-13,2016-10-28,33,4.0,0.17,0.02,0,0,-1.91,-1.91,-1.76,-1.76,5.74,7.2
2016-09-13,2016-10-28,33,4.5,0.19,0.12,6,6,-1.43,-1.43,-1.36,-1.36,5.74,7.2
2016-09-13,2016-10-28,33,5.0,0.31,0.28,417,0,-1.05,-1.05,-1.02,-1.02,5.74,7.2
2016-09-13,2016-10-28,33,5.5,0.51,0.47,39,10,-0.75,-0.75,-0.71,-0.71,5.74,7.2
2016-09-13,2016-10-28,33,6.0,0.78,0.74,84,0,-0.52,-0.52,-0.48,-0.48,5.74,7.2
2016-09-13,2016-10-28,33,6.5,1.12,1.07,80,0,-0.36,-0.36,-0.31,-0.31,5.74,7.2
2016-09-13,2016-10-28,33,7.0,1.52,1.44,18,0,-0.26,-0.26,-0.18,-0.18,5.74,7.2
2016-09-13,2016-10-28,33,7.5,1.93,1.87,15,0,-0.17,-0.17,-0.11,-0.11,5.74,7.2
2016-09-13,2016-10-28,33,8.0,2.38,2.32,0,0,-0.12,-0.12,-0.06,-0.06,5.74,7.2
2016-09-13,2016-10-28,33,8.5,2.86,2.79,0,0,-0.1,-0.1,-0.03,-0.03,5.74,7.2
2016-09-13,2016-10-28,33,9.0,3.4,3.2,0,0,-0.14,-0.14,0.06,0.06,5.74,7.2
2016-09-13,2016-10-28,33,9.5,3.85,3.7,0,0,-0.09,-0.09,0.06,0.06,5.74,7.2
2016-09-13,2016-10-28,33,10.0,4.35,4.2,0,0,-0.09,-0.09,0.06,0.06,5.74,7.2
2016-09-13,2016-10-28,33,10.5,4.85,4.7,0,0,-0.09,-0.09,0.06,0.06,5.74,7.2
2016-09-13,2016-10-28,33,11.0,5.35,5.15,0,0,-0.09,-0.09,0.11,0.11,5.74,7.2
2016-09-13,2016-10-28,33,11.5,5.85,5.7,0,0,-0.09,-0.09,0.06,0.06,5.74,7.2
2016-09-13,2016-10-28,33,12.0,6.35,6.2,0,0,-0.09,-0.09,0.06,0.06,5.74,7.2
2016-09-13,2017-01-20,93,0.5,0.02,0.0,47,0,-5.26,-5.26,-5.24,-5.24,5.74,9.75
2016-09-13,2017-01-20,93,1.0,0.05,0.0,25516,0,-4.79,-4.79,-4.74,-4.74,5.74,9.75
2016-09-13,2017-01-20,93,1.5,0.09,0.0,15501,0,-4.33,-4.33,-4.24,-4.24,5.74,9.75
2016-09-13,2017-01-20,93,2.0,0.03,0.0,11779,0,-3.77,-3.77,-3.74,-3.74,5.74,9.75
2016-09-13,2017-01-20,93,2.5,0.07,0.03,17892,0,-3.31,-3.31,-3.27,-3.27,5.74,9.75
2016-09-13,2017-01-20,93,3.0,0.11,0.08,27020,0,-2.85,-2.85,-2.82,-2.82,5.74,9.75
2016-09-13,2017-01-20,93,3.5,0.17,0.14,13373,0,-2.41,-2.41,-2.38,-2.38,5.74,9.75
2016-09-13,2017-01-20,93,4.0,0.28,0.24,27820,210,-2.02,-2.02,-1.98,-1.98,5.74,9.75
2016-09-13,2017-01-20,93,4.5,0.43,0.39,11061,66,-1.67,-1.67,-1.63,-1.63,5.74,9.75
2016-09-13,2017-01-20,93,5.0,0.62,0.57,16073,130,-1.36,-1.36,-1.31,-1.31,5.74,9.75
2016-09-13,2017-01-20,93,5.5,0.86,0.81,15733,13,-1.1,-1.1,-1.05,-1.05,5.74,9.75
2016-09-13,2017-01-20,93,6.0,1.15,1.1,13487,191,-0.89,-0.89,-0.84,-0.84,5.74,9.75
2016-09-13,2017-01-20,93,7.0,1.81,1.74,13090,-200,-0.55,-0.55,-0.48,-0.48,5.74,9.75
2016-09-13,2017-01-20,93,8.0,2.61,2.5,6663,0,-0.35,-0.35,-0.24,-0.24,5.74,9.75
