date,close,dividend amount
2010-12-13,30.55,0.0
2010-12-14,28.53,0.0
2010-12-15,29.6,0.0
2010-12-16,30.81,0.0
2010-12-17,31.36,0.0
2010-12-20,31.7,0.0
2010-12-21,32.26,0.0
2010-12-22,32.63,0.0
2010-12-23,30.09,0.0
2010-12-27,25.549,0.0
2010-12-28,26.41,0.0
2010-12-29,27.73,0.0
2010-12-30,26.5,0.0
2010-12-31,26.63,0.0
2011-01-03,26.62,0.0
2011-01-04,26.67,0.0
2011-01-05,26.83,0.0
2011-01-06,27.88,0.0
2011-01-07,28.24,0.0
2011-01-10,28.45,0.0
2011-01-11,26.96,0.0
2011-01-12,26.96,0.0
2011-01-13,26.22,0.0
2011-01-14,25.75,0.0
2011-01-18,25.64,0.0
2011-01-19,24.03,0.0
2011-01-20,22.62,0.0
2011-01-21,23.04,0.0
2011-01-24,24.49,0.0
2011-01-25,24.68,0.0
2011-01-26,24.75,0.0
2011-01-27,24.92,0.0
2011-01-28,24.01,0.0
2011-01-31,24.1,0.0
2011-02-01,23.91,0.0
2011-02-02,23.94,0.0
2011-02-03,23.63,0.0
2011-02-04,23.46,0.0
2011-02-07,23.07,0.0
2011-02-08,24.49,0.0
2011-02-09,23.21,0.0
2011-02-10,23.215,0.0
2011-02-11,23.25,0.0
2011-02-14,23.08,0.0
2011-02-15,22.84,0.0
2011-02-16,24.73,0.0
2011-02-17,23.6,0.0
2011-02-18,23.18,0.0
2011-02-22,21.87,0.0
2011-02-23,21.83,0.0
2011-02-24,22.53,0.0
2011-02-25,23.61,0.0
2011-02-28,23.89,0.0
2011-03-01,23.94,0.0
2011-03-02,24.02,0.0
2011-03-03,24.36,0.0
2011-03-04,24.95,0.0
2011-03-07,24.94,0.0
2011-03-08,24.66,0.0
2011-03-09,24.72,0.0
2011-03-10,24.01,0.0
2011-03-11,24.07,0.0
2011-03-14,23.25,0.0
2011-03-15,22.95,0.0
2011-03-16,22.82,0.0
2011-03-17,22.81,0.0
2011-03-18,22.96,0.0
2011-03-21,22.73,0.0
2011-03-22,22.19,0.0
2011-03-23,22.21,0.0
2011-03-24,22.33,0.0
2011-03-25,22.75,0.0
2011-03-28,23.25,0.0
2011-03-29,23.92,0.0
2011-03-30,23.71,0.0
2011-03-31,27.75,0.0
2011-04-01,26.66,0.0
2011-04-04,25.83,0.0
2011-04-05,26.7,0.0
2011-04-06,26.49,0.0
2011-04-07,27.24,0.0
2011-04-08,26.49,0.0
2011-04-11,25.27,0.0
2011-04-12,24.65,0.0
2011-04-13,24.93,0.0
2011-04-14,25.14,0.0
2011-04-15,25.58,0.0
2011-04-18,25.03,0.0
2011-04-19,25.16,0.0
2011-04-20,25.75,0.0
2011-04-21,26.74,0.0
2011-04-25,26.39,0.0
2011-04-26,26.93,0.0
2011-04-27,27.08,0.0
2011-04-28,27.66,0.0
2011-04-29,27.6,0.0
2011-05-02,27.45,0.0
2011-05-03,26.87,0.0
2011-05-04,26.69,0.0
2011-05-05,26.44,0.0
2011-05-06,27.12,0.0
2011-05-09,27.91,0.0
2011-05-10,28.33,0.0
2011-05-11,27.07,0.0
2011-05-12,27.67,0.0
2011-05-13,27.55,0.0
2011-05-16,26.6,0.0
2011-05-17,25.96,0.0
2011-05-18,26.35,0.0
2011-05-19,28.2,0.0
2011-05-20,27.97,0.0
2011-05-23,26.82,0.0
2011-05-24,26.72,0.0
2011-05-25,28.98,0.0
2011-05-26,29.48,0.0
2011-05-27,29.55,0.0
2011-05-31,30.14,0.0
2011-06-01,28.517,0.0
2011-06-02,28.76,0.0
2011-06-03,30.13,0.0
2011-06-06,28.7,0.0
2011-06-07,28.37,0.0
2011-06-08,27.12,0.0
2011-06-09,27.62,0.0
2011-06-10,27.86,0.0
2011-06-13,28.43,0.0
2011-06-14,28.6,0.0
2011-06-15,27.32,0.0
2011-06-16,26.5,0.0
2011-06-17,26.5,0.0
2011-06-20,26.01,0.0
2011-06-21,27.53,0.0
2011-06-22,27.21,0.0
2011-06-23,27.71,0.0
2011-06-24,27.565,0.0
2011-06-27,27.46,0.0
2011-06-28,28.11,0.0
2011-06-29,28.29,0.0
2011-06-30,29.13,0.0
2011-07-01,29.02,0.0
2011-07-05,29.14,0.0
2011-07-06,28.96,0.0
2011-07-07,29.73,0.0
2011-07-08,28.81,0.0
2011-07-11,28.35,0.0
2011-07-12,28.17,0.0
2011-07-13,28.64,0.0
2011-07-14,27.61,0.0
2011-07-15,27.58,0.0
2011-07-18,27.23,0.0
2011-07-19,27.89,0.0
2011-07-20,28.69,0.0
2011-07-21,28.7,0.0
2011-07-22,29.29,0.0
2011-07-25,28.49,0.0
2011-07-26,28.0,0.0
2011-07-27,27.64,0.0
2011-07-28,28.17,0.0
2011-07-29,28.17,0.0
2011-08-01,28.77,0.0
2011-08-02,27.34,0.0
2011-08-03,27.2,0.0
2011-08-04,24.75,0.0
2011-08-05,24.24,0.0
2011-08-08,23.64,0.0
2011-08-09,25.06,0.0
2011-08-10,23.82,0.0
2011-08-11,25.3,0.0
2011-08-12,26.31,0.0
2011-08-15,26.23,0.0
2011-08-16,26.1,0.0
2011-08-17,25.83,0.0
2011-08-18,24.26,0.0
2011-08-19,22.3,0.0
2011-08-22,21.95,0.0
2011-08-23,22.96,0.0
2011-08-24,23.87,0.0
2011-08-25,23.11,0.0
2011-08-26,23.73,0.0
2011-08-29,24.71,0.0
2011-08-30,24.63,0.0
2011-08-31,24.74,0.0
2011-09-01,24.0,0.0
2011-09-02,23.07,0.0
2011-09-06,22.94,0.0
2011-09-07,23.84,0.0
2011-09-08,23.61,0.0
2011-09-09,22.97,0.0
2011-09-12,22.88,0.0
2011-09-13,24.08,0.0
2011-09-14,24.34,0.0
2011-09-15,24.82,0.0
2011-09-16,25.8,0.0
2011-09-19,25.77,0.0
2011-09-20,26.01,0.0
2011-09-21,25.85,0.0
2011-09-22,25.63,0.0
2011-09-23,26.38,0.0
2011-09-26,25.52,0.0
2011-09-27,26.19,0.0
2011-09-28,24.59,0.0
2011-09-29,24.12,0.0
2011-09-30,24.39,0.0
2011-10-03,23.73,0.0
2011-10-04,23.66,0.0
2011-10-05,25.37,0.0
2011-10-06,26.96,0.0
2011-10-07,26.99,0.0
2011-10-10,27.88,0.0
2011-10-11,27.61,0.0
2011-10-12,27.8,0.0
2011-10-13,27.94,0.0
2011-10-14,28.05,0.0
2011-10-17,27.42,0.0
2011-10-18,28.34,0.0
2011-10-19,27.57,0.0
2011-10-20,27.34,0.0
2011-10-21,28.03,0.0
2011-10-24,28.55,0.0
2011-10-25,28.25,0.0
2011-10-26,27.98,0.0
2011-10-27,28.76,0.0
2011-10-28,29.87,0.0
2011-10-31,29.37,0.0
2011-11-01,28.88,0.0
2011-11-02,28.71,0.0
2011-11-03,32.46,0.0
2011-11-04,32.31,0.0
2011-11-07,31.27,0.0
2011-11-08,31.84,0.0
2011-11-09,30.88,0.0
2011-11-10,31.33,0.0
2011-11-11,33.64,0.0
2011-11-14,33.22,0.0
2011-11-15,33.93,0.0
2011-11-16,34.94,0.0
2011-11-17,33.68,0.0
2011-11-18,32.6,0.0
2011-11-21,31.76,0.0
2011-11-22,32.07,0.0
2011-11-23,31.45,0.0
2011-11-25,31.66,0.0
2011-11-28,32.56,0.0
2011-11-29,31.75,0.0
2011-11-30,32.74,0.0
2011-12-01,32.6,0.0
2011-12-02,33.3,0.0
2011-12-05,34.42,0.0
2011-12-06,34.87,0.0
2011-12-07,34.19,0.0
2011-12-08,30.89,0.0
2011-12-09,31.04,0.0
2011-12-12,30.41,0.0
2011-12-13,29.45,0.0
2011-12-14,28.53,0.0
2011-12-15,28.62,0.0
2011-12-16,28.0,0.0
2011-12-19,27.75,0.0
2011-12-20,27.9,0.0
2011-12-21,27.57,0.0
2011-12-22,27.77,0.0
2011-12-23,27.9,0.0
2011-12-27,28.57,0.0
2011-12-28,28.51,0.0
2011-12-29,28.73,0.0
2011-12-30,28.56,0.0
2012-01-03,28.08,0.0
2012-01-04,27.71,0.0
2012-01-05,27.12,0.0
2012-01-06,26.91,0.0
2012-01-09,27.25,0.0
2012-01-10,27.62,0.0
2012-01-11,28.23,0.0
2012-01-12,28.25,0.0
2012-01-13,22.79,0.0
2012-01-17,26.6,0.0
2012-01-18,26.81,0.0
2012-01-19,26.76,0.0
2012-01-20,26.6,0.0
2012-01-23,26.77,0.0
2012-01-24,27.42,0.0
2012-01-25,27.97,0.0
2012-01-26,28.94,0.0
2012-01-27,29.33,0.0
2012-01-30,29.57,0.0
2012-01-31,29.07,0.0
2012-02-01,29.58,0.0
2012-02-02,30.25,0.0
2012-02-03,31.15,0.0
2012-02-06,31.8,0.0
2012-02-07,31.6,0.0
2012-02-08,31.93,0.0
2012-02-09,32.58,0.0
2012-02-10,31.1,0.0
2012-02-13,31.49,0.0
2012-02-14,33.17,0.0
2012-02-15,33.6,0.0
2012-02-16,34.18,0.0
2012-02-17,34.97,0.0
2012-02-21,34.5,0.0
2012-02-22,34.22,0.0
2012-02-23,34.53,0.0
2012-02-24,33.75,0.0
2012-02-27,33.62,0.0
2012-02-28,33.81,0.0
2012-02-29,33.41,0.0
2012-03-01,34.41,0.0
2012-03-02,34.04,0.0
2012-03-05,33.77,0.0
2012-03-06,33.11,0.0
2012-03-07,33.12,0.0
2012-03-08,33.07,0.0
2012-03-09,34.74,0.0
2012-03-12,36.01,0.0
2012-03-13,36.09,0.0
2012-03-14,35.29,0.0
2012-03-15,35.0,0.0
2012-03-16,35.32,0.0
2012-03-19,34.98,0.0
2012-03-20,34.96,0.0
2012-03-21,35.15,0.0
2012-03-22,34.4,0.0
2012-03-23,34.08,0.0
2012-03-26,37.4,0.0
2012-03-27,37.94,0.0
2012-03-28,37.85,0.0
2012-03-29,37.33,0.0
2012-03-30,37.24,0.0
2012-04-02,36.58,0.0
2012-04-03,38.01,0.0
2012-04-04,35.0,0.0
2012-04-05,34.48,0.0
2012-04-09,33.15,0.0
2012-04-10,32.46,0.0
2012-04-11,33.09,0.0
2012-04-12,33.44,0.0
2012-04-13,33.59,0.0
2012-04-16,32.25,0.0
2012-04-17,32.24,0.0
2012-04-18,32.66,0.0
2012-04-19,33.16,0.0
2012-04-20,33.16,0.0
2012-04-23,31.94,0.0
2012-04-24,31.82,0.0
2012-04-25,32.91,0.0
2012-04-26,33.49,0.0
2012-04-27,33.34,0.0
2012-04-30,33.13,0.0
2012-05-01,33.78,0.0
2012-05-02,33.94,0.0
2012-05-03,32.46,0.0
2012-05-04,31.83,0.0
2012-05-07,32.47,0.0
2012-05-08,30.19,0.0
2012-05-09,30.06,0.0
2012-05-10,32.96,0.0
2012-05-11,32.25,0.0
2012-05-14,30.06,0.0
2012-05-15,29.43,0.0
2012-05-16,29.18,0.0
2012-05-17,28.57,0.0
2012-05-18,27.56,0.0
2012-05-21,28.77,0.0
2012-05-22,30.79,0.0
2012-05-23,31.02,0.0
2012-05-24,30.32,0.0
2012-05-25,29.81,0.0
2012-05-29,31.69,0.0
2012-05-30,30.41,0.0
2012-05-31,29.5,0.0
2012-06-01,28.15,0.0
2012-06-04,27.88,0.0
2012-06-05,27.91,0.0
2012-06-06,29.22,0.0
2012-06-07,28.93,0.0
2012-06-08,30.08,0.0
2012-06-11,29.12,0.0
2012-06-12,29.66,0.0
2012-06-13,29.77,0.0
2012-06-14,29.39,0.0
2012-06-15,29.91,0.0
2012-06-18,31.84,0.0
2012-06-19,32.09,0.0
2012-06-20,33.78,0.0
2012-06-21,32.19,0.0
2012-06-22,33.785,0.0
2012-06-25,33.11,0.0
2012-06-26,31.61,0.0
2012-06-27,31.96,0.0
2012-06-28,31.41,0.0
2012-06-29,31.29,0.0
2012-07-02,30.4,0.0
2012-07-03,30.66,0.0
2012-07-05,31.23,0.0
2012-07-06,30.99,0.0
2012-07-09,31.49,0.0
2012-07-10,31.27,0.0
2012-07-11,31.51,0.0
2012-07-12,32.7,0.0
2012-07-13,34.25,0.0
2012-07-16,35.96,0.0
2012-07-17,33.35,0.0
2012-07-18,32.15,0.0
2012-07-19,32.27,0.0
2012-07-20,31.79,0.0
2012-07-23,30.66,0.0
2012-07-24,29.84,0.0
2012-07-25,28.95,0.0
2012-07-26,28.13,0.0
2012-07-27,29.51,0.0
2012-07-30,27.35,0.0
2012-07-31,27.42,0.0
2012-08-01,26.25,0.0
2012-08-02,26.1,0.0
2012-08-03,27.27,0.0
2012-08-06,28.27,0.0
2012-08-07,30.25,0.0
2012-08-08,29.09,0.0
2012-08-09,29.41,0.0
2012-08-10,29.94,0.0
2012-08-13,31.17,0.0
2012-08-14,29.42,0.0
2012-08-15,29.4,0.0
2012-08-16,30.3,0.0
2012-08-17,30.01,0.0
2012-08-20,29.51,0.0
2012-08-21,29.11,0.0
2012-08-22,29.95,0.0
2012-08-23,30.73,0.0
2012-08-24,29.5,0.0
2012-08-27,28.32,0.0
2012-08-28,28.69,0.0
2012-08-29,28.41,0.0
2012-08-30,28.41,0.0
2012-08-31,28.52,0.0
2012-09-04,28.14,0.0
2012-09-05,27.94,0.0
2012-09-06,28.55,0.0
2012-09-07,29.35,0.0
2012-09-10,27.37,0.0
2012-09-11,27.8,0.0
2012-09-12,28.28,0.0
2012-09-13,29.48,0.0
2012-09-14,30.39,0.0
2012-09-17,32.54,0.0
2012-09-18,31.34,0.0
2012-09-19,31.05,0.0
2012-09-20,30.9,0.0
2012-09-21,30.02,0.0
2012-09-24,30.66,0.0
2012-09-25,27.66,0.0
2012-09-26,27.54,0.0
2012-09-27,28.49,0.0
2012-09-28,29.28,0.0
2012-10-01,29.16,0.0
2012-10-02,29.8,0.0
2012-10-03,29.3,0.0
2012-10-04,29.4,0.0
2012-10-05,28.89,0.0
2012-10-08,29.25,0.0
2012-10-09,28.37,0.0
2012-10-10,28.4,0.0
2012-10-11,28.32,0.0
2012-10-12,27.64,0.0
2012-10-15,27.33,0.0
2012-10-16,28.06,0.0
2012-10-17,28.819,0.0
2012-10-18,28.04,0.0
2012-10-19,27.74,0.0
2012-10-22,27.85,0.0
2012-10-23,28.39,0.0
2012-10-24,27.42,0.0
2012-10-25,27.52,0.0
2012-10-26,27.38,0.0
2012-10-31,28.131,0.0
2012-11-01,29.245,0.0
2012-11-02,28.918,0.0
2012-11-05,31.5,0.0
2012-11-06,31.15,0.0
2012-11-07,31.54,0.0
2012-11-08,31.31,0.0
2012-11-09,30.32,0.0
2012-11-12,31.07,0.0
2012-11-13,31.614,0.0
2012-11-14,31.38,0.0
2012-11-15,30.82,0.0
2012-11-16,31.84,0.0
2012-11-19,32.92,0.0
2012-11-20,33.0,0.0
2012-11-21,32.47,0.0
2012-11-23,32.13,0.0
2012-11-26,32.27,0.0
2012-11-27,32.15,0.0
2012-11-28,33.23,0.0
2012-11-29,33.69,0.0
2012-11-30,33.82,0.0
2012-12-03,34.62,0.0
2012-12-04,33.9,0.0
2012-12-05,33.71,0.0
2012-12-06,33.9,0.0
2012-12-07,34.17,0.0
2012-12-10,34.57,0.0
2012-12-11,35.28,0.0
2012-12-12,35.26,0.0
2012-12-13,33.61,0.0
2012-12-14,33.81,0.0
2012-12-17,34.4,0.0
2012-12-18,34.59,0.0
2012-12-19,34.61,0.0
2012-12-20,34.43,0.0
2012-12-21,34.0,0.0
2012-12-24,34.28,0.0
2012-12-26,33.59,0.0
2012-12-27,33.69,0.0
2012-12-28,33.22,0.0
2012-12-31,33.87,0.0
2013-01-02,35.36,0.0
2013-01-03,34.77,0.0
2013-01-04,34.4,0.0
2013-01-07,34.34,0.0
2013-01-08,33.68,0.0
2013-01-09,33.64,0.0
2013-01-10,33.53,0.0
2013-01-11,32.91,0.0
2013-01-14,33.26,0.0
2013-01-15,33.9,0.0
2013-01-16,34.1,0.0
2013-01-17,34.38,0.0
2013-01-18,34.52,0.0
2013-01-22,35.19,0.0
2013-01-23,36.0,0.0
2013-01-24,36.99,0.0
2013-01-25,36.98,0.0
2013-01-28,38.03,0.0
2013-01-29,37.95,0.0
2013-01-30,37.52,0.0
2013-01-31,37.51,0.0
2013-02-01,38.3,0.0
2013-02-04,37.74,0.0
2013-02-05,38.13,0.0
2013-02-06,39.17,0.0
2013-02-07,39.48,0.0
2013-02-08,39.24,0.0
2013-02-11,38.42,0.0
2013-02-12,37.89,0.0
2013-02-13,38.45,0.0
2013-02-14,38.3,0.0
2013-02-15,37.04,0.0
2013-02-19,39.28,0.0
2013-02-20,38.54,0.0
2013-02-21,35.16,0.0
2013-02-22,36.11,0.0
2013-02-25,34.38,0.0
2013-02-26,34.43,0.0
2013-02-27,35.1,0.0
2013-02-28,34.83,0.0
2013-03-01,34.65,0.0
2013-03-04,35.58,0.0
2013-03-05,36.65,0.0
2013-03-06,37.69,0.0
2013-03-07,38.23,0.0
2013-03-08,38.47,0.0
2013-03-11,39.1,0.0
2013-03-12,39.12,0.0
2013-03-13,38.98,0.0
2013-03-14,36.85,0.0
2013-03-15,35.29,0.0
2013-03-18,35.15,0.0
2013-03-19,35.08,0.0
2013-03-20,35.95,0.0
2013-03-21,36.01,0.0
2013-03-22,36.62,0.0
2013-03-25,37.53,0.0
2013-03-26,37.86,0.0
2013-03-27,38.16,0.0
2013-03-28,37.89,0.0
2013-04-01,43.93,0.0
2013-04-02,44.34,0.0
2013-04-03,41.1,0.0
2013-04-04,42.01,0.0
2013-04-05,41.37,0.0
2013-04-08,41.83,0.0
2013-04-09,40.5,0.0
2013-04-10,41.86,0.0
2013-04-11,43.59,0.0
2013-04-12,43.75,0.0
2013-04-15,43.3,0.0
2013-04-16,45.59,0.0
2013-04-17,45.45,0.0
2013-04-18,46.97,0.0
2013-04-19,47.83,0.0
2013-04-22,50.19,0.0
2013-04-23,51.01,0.0
2013-04-24,50.43,0.0
2013-04-25,52.0,0.0
2013-04-26,51.2,0.0
2013-04-29,54.94,0.0
2013-04-30,53.99,0.0
2013-05-01,53.28,0.0
2013-05-02,54.11,0.0
2013-05-03,54.55,0.0
2013-05-06,59.5,0.0
2013-05-07,55.51,0.0
2013-05-08,55.786,0.0
2013-05-09,69.4,0.0
2013-05-10,76.764,0.0
2013-05-13,87.8,0.0
2013-05-14,83.24,0.0
2013-05-15,84.842,0.0
2013-05-16,92.248,0.0
2013-05-17,91.5,0.0
2013-05-20,89.94,0.0
2013-05-21,87.59,0.0
2013-05-22,87.24,0.0
2013-05-23,92.73,0.0
2013-05-24,97.08,0.0
2013-05-28,110.334,0.0
2013-05-29,104.629,0.0
2013-05-30,104.95,0.0
2013-05-31,97.76,0.0
2013-06-03,92.59,0.0
2013-06-04,94.84,0.0
2013-06-05,95.37,0.0
2013-06-06,97.35,0.0
2013-06-07,102.04,0.0
2013-06-10,100.05,0.0
2013-06-11,94.47,0.0
2013-06-12,97.73,0.0
2013-06-13,98.18,0.0
2013-06-14,100.3,0.0
2013-06-17,102.2,0.0
2013-06-18,103.39,0.0
2013-06-19,104.68,0.0
2013-06-20,100.65,0.0
2013-06-21,99.55,0.0
2013-06-24,101.49,0.0
2013-06-25,102.4,0.0
2013-06-26,105.72,0.0
2013-06-27,109.25,0.0
2013-06-28,107.36,0.0
2013-07-01,117.179,0.0
2013-07-02,117.82,0.0
2013-07-03,115.24,0.0
2013-07-05,120.09,0.0
2013-07-08,121.61,0.0
2013-07-09,123.45,0.0
2013-07-10,122.27,0.0
2013-07-11,125.61,0.0
2013-07-12,129.9,0.0
2013-07-15,127.26,0.0
2013-07-16,109.05,0.0
2013-07-17,120.25,0.0
2013-07-18,119.03,0.0
2013-07-19,119.68,0.0
2013-07-22,122.43,0.0
2013-07-23,122.74,0.0
2013-07-24,121.7,0.0
2013-07-25,124.07,0.0
2013-07-26,129.39,0.0
2013-07-29,134.62,0.0
2013-07-30,131.74,0.0
2013-07-31,134.28,0.0
2013-08-01,135.55,0.0
2013-08-02,138.0,0.0
2013-08-05,144.68,0.0
2013-08-06,142.15,0.0
2013-08-07,134.23,0.0
2013-08-08,153.48,0.0
2013-08-09,153.0,0.0
2013-08-12,147.38,0.0
2013-08-13,145.43,0.0
2013-08-14,139.36,0.0
2013-08-15,139.67,0.0
2013-08-16,142.0,0.0
2013-08-19,144.9,0.0
2013-08-20,149.58,0.0
2013-08-21,147.86,0.0
2013-08-22,157.1,0.0
2013-08-23,161.839,0.0
2013-08-26,164.22,0.0
2013-08-27,167.01,0.0
2013-08-28,166.45,0.0
2013-08-29,166.06,0.0
2013-08-30,169.0,0.0
2013-09-03,168.94,0.0
2013-09-04,170.622,0.0
2013-09-05,169.93,0.0
2013-09-06,166.97,0.0
2013-09-09,160.7,0.0
2013-09-10,166.37,0.0
2013-09-11,163.52,0.0
2013-09-12,164.93,0.0
2013-09-13,165.54,0.0
2013-09-16,166.58,0.0
2013-09-17,166.23,0.0
2013-09-18,166.218,0.0
2013-09-19,177.92,0.0
2013-09-20,183.39,0.0
2013-09-23,181.11,0.0
2013-09-24,182.33,0.0
2013-09-25,185.238,0.0
2013-09-26,188.64,0.0
2013-09-27,190.9,0.0
2013-09-30,193.37,0.0
2013-10-01,193.0,0.0
2013-10-02,180.95,0.0
2013-10-03,173.31,0.0
2013-10-04,180.98,0.0
2013-10-07,183.07,0.0
2013-10-08,174.73,0.0
2013-10-09,168.78,0.0
2013-10-10,172.93,0.0
2013-10-11,178.7,0.0
2013-10-14,179.72,0.0
2013-10-15,183.94,0.0
2013-10-16,183.56,0.0
2013-10-17,182.802,0.0
2013-10-18,183.4,0.0
2013-10-21,172.6,0.0
2013-10-22,171.54,0.0
2013-10-23,164.5,0.0
2013-10-24,173.15,0.0
2013-10-25,169.66,0.0
2013-10-28,162.86,0.0
2013-10-29,164.47,0.0
2013-10-30,159.22,0.0
2013-10-31,159.94,0.0
2013-11-01,162.17,0.0
2013-11-04,175.2,0.0
2013-11-05,176.81,0.0
2013-11-06,151.16,0.0
2013-11-07,139.772,0.0
2013-11-08,137.95,0.0
2013-11-11,144.698,0.0
2013-11-12,137.8,0.0
2013-11-13,138.7,0.0
2013-11-14,137.6,0.0
2013-11-15,135.45,0.0
2013-11-18,121.58,0.0
2013-11-19,126.09,0.0
2013-11-20,121.11,0.0
2013-11-21,122.1,0.0
2013-11-22,121.38,0.0
2013-11-25,120.84,0.0
2013-11-26,120.5,0.0
2013-11-27,126.94,0.0
2013-11-29,127.28,0.0
2013-12-02,124.17,0.0
2013-12-03,144.7,0.0
2013-12-04,138.95,0.0
2013-12-05,140.48,0.0
2013-12-06,137.36,0.0
2013-12-09,141.6,0.0
2013-12-10,142.19,0.0
2013-12-11,139.65,0.0
2013-12-12,147.47,0.0
2013-12-13,147.654,0.0
2013-12-16,147.94,0.0
2013-12-17,152.46,0.0
2013-12-18,147.98,0.0
2013-12-19,140.72,0.0
2013-12-20,143.24,0.0
2013-12-23,143.55,0.0
2013-12-24,151.41,0.0
2013-12-26,155.5,0.0
2013-12-27,151.12,0.0
2013-12-30,152.44,0.0
2013-12-31,150.429,0.0
2014-01-02,150.1,0.0
2014-01-03,149.56,0.0
2014-01-06,147.0,0.0
2014-01-07,149.36,0.0
2014-01-08,151.28,0.0
2014-01-09,147.53,0.0
2014-01-10,145.72,0.0
2014-01-13,139.34,0.0
2014-01-14,161.27,0.0
2014-01-15,164.13,0.0
2014-01-16,170.97,0.0
2014-01-17,170.01,0.0
2014-01-21,176.68,0.0
2014-01-22,178.56,0.0
2014-01-23,181.5,0.0
2014-01-24,174.6,0.0
2014-01-27,169.62,0.0
2014-01-28,178.38,0.0
2014-01-29,175.23,0.0
2014-01-30,182.84,0.0
2014-01-31,181.41,0.0
2014-02-03,177.11,0.0
2014-02-04,178.73,0.0
2014-02-05,174.42,0.0
2014-02-06,178.38,0.0
2014-02-07,186.53,0.0
2014-02-10,196.56,0.0
2014-02-11,196.62,0.0
2014-02-12,195.32,0.0
2014-02-13,199.63,0.0
2014-02-14,198.23,0.0
2014-02-18,203.7,0.0
2014-02-19,193.64,0.0
2014-02-20,209.97,0.0
2014-02-21,209.6,0.0
2014-02-24,217.65,0.0
2014-02-25,248.0,0.0
2014-02-26,253.0,0.0
2014-02-27,252.54,0.0
2014-02-28,244.81,0.0
2014-03-03,250.56,0.0
2014-03-04,254.84,0.0
2014-03-05,252.66,0.0
2014-03-06,252.94,0.0
2014-03-07,246.21,0.0
2014-03-10,238.84,0.0
2014-03-11,234.41,0.0
2014-03-12,241.49,0.0
2014-03-13,237.79,0.0
2014-03-14,230.97,0.0
2014-03-17,233.98,0.0
2014-03-18,240.04,0.0
2014-03-19,235.84,0.0
2014-03-20,234.91,0.0
2014-03-21,228.89,0.0
2014-03-24,220.17,0.0
2014-03-25,220.44,0.0
2014-03-26,212.96,0.0
2014-03-27,207.32,0.0
2014-03-28,212.37,0.0
2014-03-31,208.45,0.0
2014-04-01,216.97,0.0
2014-04-02,230.29,0.0
2014-04-03,225.4,0.0
2014-04-04,212.225,0.0
2014-04-07,207.52,0.0
2014-04-08,215.46,0.0
2014-04-09,216.93,0.0
2014-04-10,204.19,0.0
2014-04-11,203.78,0.0
2014-04-14,198.09,0.0
2014-04-15,193.91,0.0
2014-04-16,199.11,0.0
2014-04-17,198.12,0.0
2014-04-21,204.38,0.0
2014-04-22,218.64,0.0
2014-04-23,207.99,0.0
2014-04-24,207.86,0.0
2014-04-25,199.85,0.0
2014-04-28,198.51,0.0
2014-04-29,206.92,0.0
2014-04-30,207.89,0.0
2014-05-01,207.73,0.0
2014-05-02,210.91,0.0
2014-05-05,216.61,0.0
2014-05-06,207.28,0.0
2014-05-07,201.35,0.0
2014-05-08,178.59,0.0
2014-05-09,182.26,0.0
2014-05-12,184.67,0.0
2014-05-13,190.16,0.0
2014-05-14,190.62,0.0
2014-05-15,188.59,0.0
2014-05-16,191.56,0.0
2014-05-19,196.09,0.0
2014-05-20,195.3,0.0
2014-05-21,199.45,0.0
2014-05-22,204.88,0.0
2014-05-23,207.3,0.0
2014-05-27,211.56,0.0
2014-05-28,210.24,0.0
2014-05-29,210.24,0.0
2014-05-30,207.77,0.0
2014-06-02,204.7,0.0
2014-06-03,204.94,0.0
2014-06-04,203.99,0.0
2014-06-05,206.9,0.0
2014-06-06,208.171,0.0
2014-06-09,205.31,0.0
2014-06-10,202.3,0.0
2014-06-11,204.47,0.0
2014-06-12,203.52,0.0
2014-06-13,206.42,0.0
2014-06-16,224.61,0.0
2014-06-17,231.67,0.0
2014-06-18,227.12,0.0
2014-06-19,227.79,0.0
2014-06-20,229.59,0.0
2014-06-23,237.22,0.0
2014-06-24,232.5,0.0
2014-06-25,236.891,0.0
2014-06-26,235.6,0.0
2014-06-27,239.06,0.0
2014-06-30,240.06,0.0
2014-07-01,239.72,0.0
2014-07-02,229.425,0.0
2014-07-03,229.25,0.0
2014-07-07,222.66,0.0
2014-07-08,219.07,0.0
2014-07-09,223.06,0.0
2014-07-10,219.46,0.0
2014-07-11,218.13,0.0
2014-07-14,226.7,0.0
2014-07-15,219.58,0.0
2014-07-16,217.16,0.0
2014-07-17,215.4,0.0
2014-07-18,220.02,0.0
2014-07-21,220.54,0.0
2014-07-22,219.58,0.0
2014-07-23,222.49,0.0
2014-07-24,223.54,0.0
2014-07-25,223.57,0.0
2014-07-28,224.82,0.0
2014-07-29,225.01,0.0
2014-07-30,228.92,0.0
2014-07-31,223.3,0.0
2014-08-01,233.27,0.0
2014-08-04,238.52,0.0
2014-08-05,238.49,0.0
2014-08-06,248.93,0.0
2014-08-07,252.39,0.0
2014-08-08,248.13,0.0
2014-08-11,259.32,0.0
2014-08-12,259.96,0.0
2014-08-13,260.31,0.0
2014-08-14,261.38,0.0
2014-08-15,262.01,0.0
2014-08-18,259.94,0.0
2014-08-19,256.76,0.0
2014-08-20,255.71,0.0
2014-08-21,254.34,0.0
2014-08-22,256.78,0.0
2014-08-25,262.55,0.0
2014-08-26,261.74,0.0
